label,data
Fire,2016년 1월 30일 토요일 오후 6시 19분경 경기도 이천 소재의 스낵공장에 서 화재가 발생하였다 공장동 지상1층 소성 소성 라인 하부에서 불이 시작된 것으로 추정되며 발화원인은 컨베이어벨트 정지에 의한 재공품 재공품 work in process 과열로 추정된다 다행히 인명피해는 없었으나 소방서 추정 손해 액이 약 39억 원으로 대형 화재였다 본 사고사례는 컨베이어벨트 등을 이용한 연속공정에서 로스트기 등 화기시 설을 사용하는 경우 공정 정지 시 화기시설의 차단 및 온도제어가 중요함을 일 깨워 준 사례이다 화재일시 2016년 1월 30일 토요일 18시 19분 발화장소 공장동 지상1층 소성라인 재산피해 39억 원 소방서 추정 손해액 인명피해 없음 발화원인 컨베이어벨트 정지에 의한 재공품 과열 2 건물 현황 21 건물 현황 이천공장은 공장동 체육관 폐수처리장 수위실 유틸리티동 및 기계실의 총 6개 동으로 구성되어 있었다 공장동의 기존부분 6 17612 과 사무실부분은 내화구조 철근콘 크리트 슬래브조 로 시공되었으나 증축부분 2003년 2011년 증축 과 창고부분은 철골조 샌드위치패널 구조 건물이었다 2 화재현장 공장동의 배치도 재 해 사 례 제13집 30 Korea Fire Protection Association 23 소방시설 현황 수계소화설비로 공장동 전역에 옥내소화전설비가 설치되어 있었다 공장동 전역에는 113개의 소화기가 비치되어 있으며 땅콩 소성라인에 할론소화기 12대가 비치되어 있었다 3 화재발생 상황 이천 스낵공장의 근무인원은 총 147명이며 주 5일 근무를 하고 있었다 땅콩 공정은 24시 간 3교대 작업이며 1월 30일 토 은 명절 물량 확보를 위해 20여명이 주말 작업 중이었다 1 작업조장은 땅콩 공정에서 작업하던 중 땅콩 소성라인의 로스트기 3대 중 로스 트기 의 1차 컨베이어벨트가 18시 10분경에 정지하였고 이와 연동하여 경광등이 작동 1 18시 19분 소방서 화재신고 접수 5 현장 도착 후 약 6시간이 경과된 후 완전 진화 제품창고와 공정부분이 상호 샌드위치 패널 벽체로 구획되는 등 방화구획이 설정되지 않아 제품창고가 전소되었고 피해규모가 증 가했다 공정 중에 발생하는 가연성 분진 축적물과 배기 덕트 내부는 주기적으로 청소가 필요하다 로스트기의 배기장치는 공정 완료 후에 잔류가스 및 열을 배출되도록 일정시간 약 15분 가동 후 정지되도록 설정이 필요하다 튀김기 및 파칭기 등에 설치된 배기장치가 정지하는 경우에는 경보를 발하고 공정에 큰 지장이 없는 경우 버너의 가스공급이 정지되도록 설정이 필요하다
Fire,본 공장에서 사용되는 우지 대두유 스테아린산 등은 제4류 위험물 인화성 액체 로 분류된다 대체로 인화점이 높은 동식물유류이며 화재장소에 관련된 물질은 스테아린산 STEARIC ACID 으로 리세롤과의 에스테르로서 널리 동 식물계의 유지나 인지질에 함유되어 있고 천연으로는 가장 다량으로 존재하는 지방산이다 화재발생 원인은 공정설비의 전동기과열로 추정되어지며 공정설비가 전소되어 37억원 상당의 재산피해가 발생한 사고이다 1 일반사항 소 재 지 경기도 시흥시 발화일시 2008년 6월 12일 목 새벽 4시 50분 경 발화장소 2층 비드타워 Bead Tower 설비 호퍼 Hopper 주변 재산피해 37억원 제조동 2 510 소실로 공장시설 30억원 및 수용재산 7억원 인명피해 없음 발화원인 전동기 과열 2 공장 개요 건물규모 연면적 10 842 지상3층 1개동 지상4층 1개동 및 기타 지원동 생산품목 PVC 안정제 광명단 스테아린산 타이어 및 비누재료 제조 화재피해건물 구조 및 규모 철골조 트러스 패널지붕 지상4층 2 510 공정설명 화재발생 원료이송 Bead Tower 호퍼통과 포장 우지입고 정제 가공 액체 고체화 입자선별 완제품 공정흐름도 비드타워 높이 22m 직경 2m 열 교 환 발화 기 우지류 탱크 펌프 호 퍼 격자형태의 호퍼 진동을 위해 호퍼 위 전동기 설치 비드타워설비 시스템 개략도 그림 추정되는 화재원인은 비드타워 하단부 호퍼용 전동기가 전원단자간 불완전접촉으로 과열됨에 따라 불꽃방전에 기인하여 분진류에 착화된 후 비드타워 관로를 타고 건물전체로 연소 확산된 것으로 보고 있다 2 공장 배치도 및 연소피해건물 2008년 화재발생 후 항공사진 화재가 발생하자 발화장소가 위험물 제조소임을 감안하여 수성막포 소화약제를 방사할 수 있는 화학차 등 특수차량이 즉각 투입되었고 소방헬기도 투입되었다 우지 및 스테아린산 등 위험물질이 지속적으로 누설되어 발화가 재연되었다 제조소 철구조물의 붕괴로 소화수의 화점방수가 곤란하여 철구조물의 해체와 철거를 병행하며 진압활동을 하였기에 화재진압에 장시간이 소요되었다 4 피해상황 이 화재로 인한 사상자는 없었으나 지방산 제조동 2 510 가 전소되어 붕괴되었고 주위의 공장건물과 우지탱크가 열에 의한 피해를 받아 공장시설 30억원 및 수용재산 7억원의 피해가 발생하였다 5 문제점 및 대책 51 구조물 내화조치 화재발생 건물은 4면이 외기와 면하는 공작물로서 내화조치를 하지 않은 철골구조로 되어 있고 층간 설비관통으로 인해 개구부의 존재 등 방화구획이 되어 있지 않아 층간 화재차단 능력이 없었다 따라서 화재시 강한 열에 의해 붕괴되었다 또한 본 건물 내부는 자동식 포소화설비가 설치되어 있었으나 급격한 연소확대 등으로 효과를 발휘하지 못하였다
Fire,한국화재보험협회 Korean Fire Protection Association 01 출입국관리사무소 2007년 2월 11일 새벽 4시경 외국인 보호시설인 출입국관리사무소에서 방화로 의심되는 화재가 발생하였다 출입국관리사무소는 외국인 등록관리 및 출입국 사범 단속 심사 불법체류 외국인의 단속 보호 및 퇴거 업무를 담당하는 곳으로 화재사고 당시 불법체류 외국인 106명이 수용되어 있었다 국가가 직접 관리하는 외국인보호시설에서 대형인명피해가 발생하여 당시 상당한 충격을 안겨주었다 유사사고 1 네 덜란드 암스테르담 스키폴 Schiphol 국제공항 외국인보호소 구치소 화재 2005년 10월 27일 0시 사망 11명 부상 15명 Korean Fire Protection Association 국내사례 1 일반사항 소 재 지 전남 여수 화재일시 2007년 02월 11일 일요일 03시 55분 발화장소 3층 304호 보호실 재산피해 500만원 3층 내부 1236 소손 4층 일부 연기 피해 인명피해 27명 사망 10명 부상 17명 발화원인 방화 2 건물 현황 21 건물 개요 출입국관리사무소는 12 892 대지에 청사동 비 상대기소 및 정문초소 등 3개 동이 있으며 2004년 12월에 준공되었다 화재가 발생한 청사동은 철근콘크리트 구조 슬라브 지붕으로서 1 2층은 직원근무장소 3 4층은 사진 례 제12집 화재가 발생한 3층은 보호시설이 휴게실 등 기타 용도와는 분리되어 10명 정도를 수용할 수 있는 단체 보호실 6개실이 중앙의 감시실을 중심으로 양쪽으로 3개실씩 분산배치되고 중앙 후면에는 1명을 수용하는 6개의 독거실이 있었다 각 보호실은 출입을 통제하기 위한 철창이 감시실측 방향에 설치되고 보호실 뒤쪽은 세면장과 화장실이 배치되어 있었으며 보호실 안에는 의류와 TV가 수납된 목재로 된 사물함이 있었다 3 화재상황 사진 2와 같이 304호실의 사물함이 있던 자리가 가장 뚜렷한 소손 흔적을 나타냈고 그 지점의 상부 천장 사진 3 도 열을 가장 많이 받았으며 사진 4에 나타난 것처럼 306호실에서 304호실 쪽으로 가까울수록 소손의 흔적이 심한 것을 볼 때 3층 304호 단체보호실이 최초 화재가 발생된 지점으로 판단된다 3 사물함 상단의 천장 소손 304호 인접 단체보호실을 통하여 전 층으로 확산되었다 화재를 인지한 경비원 2명이 보호실 철창을 개방하지 않고 밖에서 소화기로 진화했으나 실패하자 소방서에 화재신고를 하였으며 소방차 27대와 소방관 120여명이 투입되어 발화 후 30여분이 경과한 시점에서 초동진화를 하였고 초동진화 후 30분 정도 후에야 완전하게 진화되었다 4 화재 원인 경찰청 수사발표에 따르면 라이터를 이용하여 점화했다는 직접 증거는 없으나 화재로 사망한 김 모씨 남 39세 가 화재 직전에 CCTV 감시카메라 렌즈를 가리는 행동을 하였고 현금 13만원을 몸에 숨기고 있었던 점 등을 들어 김 모씨를 방화범으로 인정하였다 아울러 현장감식과정에서 304호실에서 발화도구로 사용될 수 있는 라이터 2개가 발견되었고 정밀감정결과 발화지점은 304호실 사물함에 설치된 TV 앞부분으로 추정하였으며 이 지점은 김모씨가 혼자 있었던 장소로서 화재현장에는 발열 발화될 만한 도구가 없어 누전 등 외적 요인에 의한 발화 가능성은 희박하고 인적화원에 의한 발화로 추 정된다는 결론을 회보 받아 김 모씨가 라이터를 이용 점화를 했다는 직접 증거는 없으나 김 모씨를 방화범으로 인정한다고 수사결과를 발표했다 5 피해상황 3층 내부 148 가 소손되고 3층과 4층 일부가 연기로 그을려 재산피해는 크지 않았으나 불법체류자 등 외국인 10명이 사망하고 17명이 부상을 당하였다 3층 보호시설은 공간의 크기에 비하여 화재하중은 높지 않았으나 많은 인명피해가 발생한 원인으로 사진 또한 화재 당시 2층 상황실에 있었던 2명의 근무자는 다른 자리에서 독서와 인터넷을 하느라 보호시설에 대한 CCTV 모니터 감시를 소홀히 하여 화재사실의 인지가 늦었을 뿐만 아니라 화재직후에는 보호외국인의 도주방지에만 치중한 나머지 301호실을 제외한 나머지 문 개방을 지체함으로써 결과적으로 많은 인명피해를 발생시켰다 1 교정시설에서의 화재사고 대부분은 방화에 의하여 발생되므로 착화가 용이한 가연성 침구류는 방염제품으로 사용하고 사물함과 같은 가연재료는 불연재료로 교체하며 특히 폴리우레탄 매트와 같이 연소시 인체에 치명적인 유독가스를 발생하는 물질은 사용할 수 없도록 하여야한다 유지 및 안전관리에 관한 법률 시행령 제15조 별표 자동화재탐지설비를 설치하여야 하는 특정소방대상물에 교정시설 추가 별표4 시행 2008년 8월 16일 대통령령 제20610호 2008년 2월 15일 경보설비 중 교정시설로서 연면적 2천제곱미터 이상인 것 2014년 10월 현재 별표5 시행 2014년 7월 8일 대통령령 제25444호 2014년 7월 7일 3 교정 및 군사시설로서 연면적 2천 이상인 것 3 화재 발생시 신체 제약으로 신속하게 피난할 수 없는 교도소 외국인 보호시설과 같은 교정시설의 거주 장소에는 자동식소화설비인 스프링클러설비를 설치하도록 하여 화재제어 및 소화를 할 수 있도록 하여야한다 교정시설 중 다음의 어느 하나에 해당하는 경우에는 해당 장소 1 교도소 구치소 소년원 소년분류심사원을 포함한다 및 치료감호소의 수용거실 출입국관리법 제52조제2항에 따른 보호장소 외국 인보호소의 경우에는 피보호자의 생활공간으로 한정한다 다만 보호장소가 임차건물에 있는 경우는 제외한다 출입국관리법 제52조제2항에 따른 보호장소로 사용하는 부분 2014년 10월 현재 별표5 시행 2014년 7월 8일 대통령령 제25444호 2014년 7월 7일 일부개정 12 교정 및 군사시설 중 다음의 어느 하나에 해당하는 경우에는 해당 장소 가 보 호감호소 교도소 구치소 및 그 지소 보호관찰소 갱생보호시설 치료감호시설 소년원 및 소년분류심사원의 수용거실 나 4 급 격한 화재성장을 고려하여 출입문 개폐장치는 수동과 원격자동제어장치에 의해 개폐될 수 있도록 하고 열쇠와 같은 잠금 해제기구는 보호실로부터 인접하고 접근이 통제되며 화재로부터 안전한 장소에 비치하도록 한다
train,11 태백선 문곡-태백역간 여객열차 충돌 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 69 R-14-15 14-07-22 14-07-22 15-01-08 170 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 사망 1명 kr사고 원인 구분 주요 내용 사고 O-Train 관광 열차 기관사가 출발신호기에 정지신호가 현시되어 자동열차정지장치 경보알람이 작동함에도 불구하고 열차자동정지장치 ATS 기능을 인위적으로 수동 복귀시 인적 키고 열차 운행 오류 로컬관제사와 건널목 관리원의 반복된 비상정차 무선호출 무시 열차 운전을 하면서 오른손에 속도조절장치 주간제어기 을 잡은 상태에서 왼손에는 휴대 전화기로 지인들에게 SNS로 사진 전송 사고 예방 대책 분야 예방 대책 비고 제도 열차 운전 중 기관사의 휴대전화 사용 금지에 대한 강제방안 마련 안전권고 개선 철도안전확보와 기관사 집중력 강화를 위한 영상기록장치 설치 설비 출발신호기 정지신호에서 열차가 출발할 수 없도록 3현시용 점제어식 안전권고 보완 ATS 지상자를 출발신호기 전방에 추가 설치 참고 사항 제2장 충돌 사고 45
train,
train,5 경부선 청도-상동역 작업열차 충돌 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 20 R-09-02 08-07-01 08-07-01 09-08-04 399 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 작업구간에 선로작업표지 미설치로 운전자에게 경고 운전 유도 소홀 인적 허용속도 초과 운행 사고 구간에서 60km h로 운행 오류 작업열차 운전자의 제동거리 판단오류 제동지연 작업책임자가 작업차량 허용속도 미 감시 및 운전자 관리 소홀 사고 예방 대책 분야 예방 대책 비고 설비 작업열차 운행기록장치 설치 안전권고 보완 작업 전 운전자에게 운행속도 작업구간 제동취급 등에 대한 교육 강화 인적 야간에 작업을 할 경우에도 작업구간을 식별할 수 있는 표지를 설치한 후 오류 안전권고 작업에 임하도록 조치 개선 작업열차 운행 시 합병 운전 합병운전 검토 참고 사항 제2장 충돌 사고 33
train,17 경부선 대신-아포역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 25 R-10-02 09-07-23 09-07-23 10-09-09 413 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 2호차 연결기의 리테이너 조립체에서 분할 핀을 취부하지 않은 상태에서 록크 브라켓의 인적 용접수리 부분 절손 리테이너 테일 핀 연결기 몸체가 차량으로부터 순차적으로 분리 탈 오류 락되어 화차 분리 및 탈선 분할 핀의 경우 가려진 곳에 설치되어 육안으로 확인하기 어려움 설비 노후 로크를 교체하는 과정에서 로크 브라켓 재사용으로 굴곡 부분 피로현상 발생 리테이너 단면 측면 결함 및 마모로 절손 추정 사고 예방 대책 분야 예방 대책 비고 제도 리테이너 교체 기준을 설정 교체기준 초과 사용품 전량 교체 안전권고 개선 진동 충격 등으로 인해 리테이너가 분리 탈락되는 것을 방지하기 위해 점검 한번 구부려 사용된 리테이너 로크 재사용 금지 안전권고 강화 일상검수를 포함한 모든 검수에서 분할 핀을 포함한 연결 장치 각 부품의 체결 상태 확인 강화 재질 사고 차량에 설치되었던 리테이너에 대해 전량 폐기 조치 안전권고 분석 제작 시기 별 샘플을 추출하여 재질시험 및 결함유무 확인 참고 사항 제3장 탈선 사고 85
train,4 안산선 금정역 전동차 PT폭발 사고 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 65 R-14-13 14-05-19 14-05-19 15-01-08 234 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 계기용변압기 내부 코일이 소손되면서 폭발 압력 방출 변에서 충분히 압력 가스를 배출하 지 못해 애자가 파손되면서 파손된 파편이 승강장에 승차를 대기하던 고객을 타격 부상자 설비 발생 결함 계기용변압기 제작과정에서 내부 진공을 형성하지 않은 상태에서 수분이 포함된 절연유를 사용 절연 파괴에 의한 코일 소손 사고 예방 대책 분야 예방 대책 비고 설비 절연유를 사용하지 않는 비폭발성 계기용변압기로 교체 안전권고 보완 변압기 구매 시 신뢰성 인증제품 구매 제 3기관 인증 유입식 계기용변압기 제작 정비 기준 제정 제도 질소가스 주입 절연유 수분 절연 파괴전압 절연유 수명 주기 방압변 안전권고 개선 규격 볼트 조임 토오크 기준 제정 계기용변압기 절연저항을 특고압 기준으로 적용 개정 관리 계기용변압기 중정비 검사 시 부싱과 애자를 분리하여 절연저항 측정 안전권고 강화 관리 참고 사항 제6장 인명 피해 179
train,28 분당선 죽전역 구내 전동열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 37 R-11-10 11-04-23 11-04-23 11-12-28 249 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 콘크리트 도상에서 자갈 도상으로 변경 천이 되는 구간에서 유지보수 작업 소홀로 인한 궤 시설 도틀림 발생 3점지지 현상 발생 궤도 곡선 선로를 열차가 지그재그 형식으로 운행할 경우 수평틀림 23mm 고저차 에 의해 결함 4개의 차륜 중 1개의 차륜이 23mm낮은 곡선 외측 레일을 타고 올라 궤도 이탈 차량 전동차의 차축 스프링 상수가 허용 기준을 벗어난 궤도틀림이 발생한 분기부를 주행할 때 결함 차륜의 윤중 감소가 상대적으로 크게 되어 탈선 계수 상승 추정 추정 사고 예방 대책 분야 예방 대책 비고 정비 선로 취약개소 유지보수작업 철저 선로정비지침 준수 안전권고 강화 전동차 운행 안전성 확보를 위해 스프링 내구연한 설정 내구연한 경과 스프링 교체 안전권고 설비 사용빈도 및 특성에 따른 1차 스프링 및 공기 스프링 보완 교체 사고 발생지점 분기부 위치를 한국철도시설공단과 협의하여 열차를 안전하게 안전권고 운행할 수 있는 위치로 천이구간 변경 이설 참고 사항 제3장 탈선 사고 107
train,2 폴란드 여객열차 충돌 사고 개요 일 시 2012년 3월 3일 21 15 열차 유형 여객 열차 장 소 폴란드 남부 쉬체코치니역 인근 피 해 사망 16명 승객 부상 56명 현황 및 대책 구 분 주요 내용 12년 03월 03일 토 21시 15분 경 슈체코치니역 출발하여 클라코프로 가던 열차가 선로 를 잘못 진입 동남부 프셰미슐에서 바르샤바로 향하던 열차와 정면충돌 현 황 마주보고 달리던 두 열차는 120 130km h의 속도로 운행 중 충돌로 11량 중 4량이 심 하게 파손됨 신호시스템 조작 및 통제 오류 사고 당시 슈체코치니역 구내 유지보수 작업 중 클라코프행 열차 선로 오진입 참 고 사 진 대책 예방 대책 선로작업 설비 장애 복구 등 수신호 및 열차 통제 주의 시사점 국내 사례 경부선 대구역 KTX 충돌 2013년 08월 31일 신호 무시 설비 개량 중 제7장 해외 사례 183
train,6 서울4호선 동작 총신대역 작업차량 충돌 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 47 R-13-06 12-08-07 12-08-07 13-08-07 365 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용
train,kr사고 원인 구분 주요 내용 사고 화차의 차축 베어링이 발열된 상태로 55km이상 운행하면서 고착되어 베어링 기능 상실 설비 차량 베어링 엔드 캡 취부 볼트의 손상에 따른 미세한 누유 또는 장시간 미량의 수분유입에 의 결함 한 오염 및 겨울철 낮은 기온으로 인한 그리스 점도가 높아져 윤활면의 마모가 증가하여 발생 추정 사고 예방 대책 분야 예방 대책 비고 화차 기본 검수 시 베어링 엔드 캡 체결 상태를 점검할 수 있도록 규정 보완 제도 화차 차축 베어링 그리스 고품질 확보 및 유지를 위해 특성 값 기준 설정 안전권고 개선 관리 외기 온도
train,32 태백선 자미원역 여객열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 44 R-13-01 12-05-22 12-05-22 13-03-05 287 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 승무원 기관사 부기관사 여객전무 들이 출발신호기 정지를 무시하고 열차 운행 관제사 신호설비 유지보수자가 새로운 소프트웨어 설치 후 기능 시험 및 확인 승인 절차 인적 소홀 오류 관제 서버 소프트웨어 수정 후 열차번호 이동 불능에 따른 후속조치 미흡 CTC 서버 소프트웨어 수정 작업관련 업체 관리감독 소홀 사고 예방 대책 분야 예방 대책 비고 승무원에 대해 운전취급규정 등 제 규정 철저 이행 관제사에 대해 관제시스템 이상발생 즉시 기관사와 역장에게 즉시 통보 교육 열차 운행 중지 안전권고 강화 각종 작업 승인 철저 통제 공사 및 유지보수 업무에 대한 직무교육 강화 사고사례교육 자동열차정지장치 ATS 를 점 제어방식에서 속도조사방식으로 보완 설비 한국철도시설공단 한국철도공사 공동 안전권고 보완 정지신호상태에서 열차가 출발할 수 없도록 설비 보강 참고 사항 제3장 탈선 사고 115
train,35 호남선 익산 황등역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 50 R-13-08 13-02-09 13-02-09 13-12-31 325 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 화차 차축과 연결된 베어링의 그리스가 누유로 인한 베어링 열 발생 차축이 녹아 절손되 인적 면서 탈선 추정 오류 차축 베어링 막음용 엔드 캡 볼트체결을 규정에 정한 토오크 렌치를 사용하지 않고 볼트를 체결하여 차량 운행 시 볼트와 앤드 캡 탈락 사고 예방 대책 분야 예방 대책 비고 사유화차 검수를 담당하고 있는 고려차량에 대한 안전관리 감독방안 마련 관리 감독 이행 안전권고 강화 차축 베어링 정비 검수 시 규정에 정한 토오크렌치 사용 및 검수기록 관리 강화 설비 객차 화차 운행시 차축 온도 감시 시스템 구축방안 검토 시행 안전권고 보완 점검 차축 앤드 캡 볼트 체결력 상태 전수 점검 및 조치 안전권고 강화 참고 사항 제3장 탈선 사고 121
train,11 경부선 남성현역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 16 R-08-05 08-01-18 08-01-18 08-07-02 166 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 선로 유지보수 작업 시 작업구간과 비 작업구간에서 선로 고저차 발생 작업구간에서 자갈 포설 후 자갈다지기 및 궤도 다짐 작업 불량하여 계획 캔트27 를 유지 인적 하지 못하였던 것이 복합적으로 작용 열차 탈선 오류 기관사 및 부기관사의 열차 후부 감시 소홀 및 작업책임자의 선로 유지보수 작업 후 최초 열차 운행확인 소홀로 피해 확대 사고 예방 대책 분야 예방 대책 비고 선로유지보수작업 후 궤도의 정비 기준 및 정비 작업의 마감 기준에 맞는 안전권고 지 기록 확인 규정 준수 열차운행 선로지장작업업무지침에 선로유지보수 등 각종 작업 후 운행하는 안전권고 최초 열차에 대해 통과속도 제한 방안 검토 선로 유지보수 작업 시 작업 시점과 종점이 곡선 구간 등 선로 취약구간에 안전권고 작업 설정되지 않도록 작업구간 선정 방법 개선 작업책임자는 작업 완료 후 최초 열차 운행 이상 유무 확인 철저 안전권고 교육 기관사 및 부기관사 교육 시 열차 후부감시 강화 교육 안전권고 강화
train,7 영동선 나한정역 무궁화열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 9 R-07-11 07-03-11 07-03-11 07-10-25 228 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고열차가 나한정역에서 교행하는 과정 중 기관사가 22호 입환신호기 정지신호를 무시하 인적 고 선로전환기가 전환하는 과정에서 기관차 탈선 오류 기관사 열차 운행시 규정된 제한속도 미 준수 로컬관제사 운전취급 부주의 사고 예방 대책 분야 예방 대책 비고 기관사 직무 교육 시 제한 속도 준수 및 신호 제동 취급에 대한 교육을 안전권고 강화하여 인적오류에 의한 사고 예방 안전측선이 있는 정거장에서 운전취급 시 열차의 정지를 확인 후 선로전환 안전권고 기 진로조작 육안으로 불가시 무선 등 교육 강화 지적확인 환호응답 철저이행을 촉진하는 방안 마련 안전권고 운전취급자 기관사 역운전취급자 등 상호간의 무선전화 적극 활용 운전 안전권고 정보 상호교환 철저 참고 사항 제3장 탈선 사고 65
train,38 중앙선 탑리 비봉역 화물열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 56 R-14-06 13-12-12 13-12-12 14-07-25 225 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 인적 화차 차륜의 플랜지 부분에서 발생된 피로 균열이 차륜 중앙 부분으로 균열이 진행되어 오류 차륜 파손 열차 주행 중 탈선 사고 예방 대책 분야 예방 대책 비고 차륜 플랜지 균열과 답면에 대한 검사를 정밀하게 시행할 수 있도록 경정 비와 중정비 검수 시 주행 km 또는 일정 주기를 정하여 비파괴 검사 등을 설비 이용한 검사 시스템을 개선 안전권고 보완 신규화차 제작 시 차륜 파손 등 비정상적인 장애 발생을 사전에 기관사가 모니터링할 수 있는 시스템 보완 교육 경정비 시 차륜 등의 미세 균열 발견에 대한 검사 방법에 대해 실무지침을 안전권고 강화 작성하여 시행하고 이에 대한 검수원 교육을 실시 참고 사항 제3장 탈선 사고 127
train,39 경원선 이문차량기지 전동열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 57 R-14-11 13-12-13 13-12-13 14-12-10 362 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고열차 F996호 기관사와 로컬관제사 인적오류에 의한 열차 탈선 인적 형식에 치우친 기관사 관리 입 출고가 빈번한 차량기지 출발선의 인적오류 방지시스템 미 오류 구축 및 비정상 상황 위기 대응에서 개인 지식과 경험을 적용하려는 직장문화가 기여 요인 으로 작용 사고 예방 대책 분야 예방 대책 비고 관리 사고 다발 중점 관리 기관사의 형식적 관리를 지양 및 전직 등 적극적인 강화 관리와 중점 관리 대상 프로그램에 수강 명령제도 신설 입출고가 빈번한 차량기지와 역구내에서는 입환신호에 의한 출발 지양 설비 무단 출발 등 인적오류를 방지하기 위하여 신호기 명칭과 해당 선로명칭 보완 재정비 열차 자동 정지시스템 구축 기관사와 로컬관제사에게 할출 할입에 의한 탈선 상황의 위기대응 조치에 대해 실습 위주 교육 실시 교육 강화 운전보안장치 취급 매뉴얼의 무선전화 통화요령 표준화 및 실기 위주 실질 적 훈련 시행 참고 사항 제3장 탈선 사고 129
train,25 경부선 전동 서창역 단행열차 탈선 총괄 정보 관리 번호 보고서 번호 사고 일시 조사 개시 조사 종결 조사 기간 33 R-11-08 11-01-26 11-01-26 11-12-02 310 피해 내용 복구 시간 안전권고 인적 명 물적 천원 열차 운행 환불 천원 kr사고 원인 구분 주요 내용 사고 열차의 화차 제763135호 를 영업에 투입하기 전 기본검수 누락 등 차량 안전점검 소홀로 인하여 열차운행 중 연결기 탈락 인적 화물열차 제3053호 승무원이 화차 구름방지 조치 및 탈락 연결기의 선로 지장여부 확인 오류 소홀 관제사 전의역 운전취급자 단행열차 제3111호 기관사 등이 전령법 시행에 대한 이해부 족과 상호간 의사전달에 혼란이 있는 상태에서 단행열차를 구원 열차로 지정 운행 사고 예방 대책 분야 예방 대책 비고 장기 유치 차량 정기 검수 대기 차량에 대한 정기 검수 시기 조정 등을 포함하여 차량 안전관리 방안 수립 시행 제도 구원 열차를 운행하기 위해서 전령법을 시행할 경우 관제사 역장 승무원 안전권고 개선 등의 운전취급자 상호 혼란이 발생하지 않도록 전령법 시행절차 방법 등 을 보완하여 운전취급규정 개정 관계 규정에 의거하여 응급조치가 원활하게 이루어질 수 있도록 관제사 및 열차승무원 실무교육 강화 교육 안전권고 강화 승무원이 연결기 상태를 확인하여 선로지장여부를 판단하고 조치할 수 있 도록 매뉴얼 보완 및 교육 강화 참고 사항 제3장 탈선 사고 101
